,ADDRESS,URM_CLASS,UPGRADE_STATUS,PARTIAL_UPGRADE,UPGRADE_DATE,UPGRADE_STANDARD,UPGRADE_PERMIT_NUMBER,UPGRADE_PERMIT_NOTES,YEAR_BUILT,STORY_COUNT,TAX_EXEMPT,NEIGHBORHOOD,LONG_ADDRESS,LONG,LAT
883,923 SW TAYLOR,3,UNKNOWN,,,,,,1918,2.0,Lease/Purchase Non-Profit or Public Body,Portland Downtown Neighborhood Association,923 SW TAYLOR PORTLAND OREGON,-122.682382,45.518684
884,1132 SW TAYLOR,2,UNKNOWN,,,,,,1893,3.0,"Church, Religious Organizations",Portland Downtown Neighborhood Association,1132 SW TAYLOR PORTLAND OREGON,-122.6842441,45.51893210000001
885,1101 NW HOYT ST,3,FULL,,2000,UBC,99-01442-CO,Permit numbers run from 42 through 51.  Full upgrade to zone 3.  New shotcrete walls and moment frame., 1908,2.0,,Pearl District Neighborhood Association,1101 NW HOYT ST PORTLAND OREGON,-122.682495,45.527345
886,733-735 SW 1ST,3,REROOF,Reroof,2010,ASCE 31,10-157961-CO,"TRACS 10-157961-CO ""Re-roof and seismic bracing of parapet. New Class A roof. All work is exterior…"" Final Inspection Letter: Installation of adhesive anchors, structural nailing… MF: ""Diaphragm upgrade, parapet bracing, and connections to unreinforced ma",1878,3.0,,Portland Downtown Neighborhood Association,733-735 SW 1ST PORTLAND OREGON,-122.6741795,45.5172893
887,814 SW 1ST,3,PARTIAL,Other,2011,,11-179507-CO,"Building partial upgrade per permit 11-179507-CO.  As indicated in the construction documents for the 2011 permit the work was a ""limited voluntary structural upgrade"".",1880,3.0,,Portland Downtown Neighborhood Association,814 SW 1ST PORTLAND OREGON,-122.673849,45.5167641
888,818 SW 1ST,3,UNKNOWN,,,,,,1880,4.0,,Portland Downtown Neighborhood Association,818 SW 1ST PORTLAND OREGON,-122.6738245,45.51668979999999
889,824 SW 1ST,3,UNKNOWN,,,,,,1880,3.0,,Portland Downtown Neighborhood Association,824 SW 1ST PORTLAND OREGON,-122.6739771,45.5166233
890,830-838 SW 1ST,3,UNKNOWN,,,,,,1900,5.0,,Portland Downtown Neighborhood Association,830-838 SW 1ST PORTLAND OREGON,-122.6739935,45.5165829
891,831-837 SW 1ST,3,UNKNOWN,,,,,,1880,3.0,,Portland Downtown Neighborhood Association,831-837 SW 1ST PORTLAND OREGON,-122.6744428,45.51681869999999
892,1230 SW 1ST,3,UNKNOWN,,,OSSC,16-278764-CO,,1909,3.0,County,Portland Downtown Neighborhood Association,1230 SW 1ST PORTLAND OREGON,-122.6753788,45.5138878
893,722-728 SW 2ND,3,FULL,,2010,"ASCE 41,Voluntary",09-120303-FA,,1880,4.0,School Districts,Portland Downtown Neighborhood Association,722-728 SW 2ND PORTLAND OREGON,-122.6745005,45.51744859999999
894,817-821 SW 2ND,3,UNKNOWN,,,,,,1880,3.0,,Portland Downtown Neighborhood Association,817-821 SW 2ND PORTLAND OREGON,-122.6753876,45.5170829
895,820 SW 2ND AVE,3,UNKNOWN,Unknown,1980,UBC,Unknown,"In 1980 two stories were added (wood shear walls with veneer) and it appears strapping was added.  Code level was UBC Zone 2.  In an appeal under 04-012814-CO plywood diaphragm sheathing, wall anchorage, frames a the south and west walls at the first floor and parapet bracing is noted.  Unclear when performed or design standard.",1885,4.0,,Portland Downtown Neighborhood Association,820 SW 2ND AVE PORTLAND OREGON,-122.6748013,45.5171128
896,827 SW 2ND AVE,3,PARTIAL,Other,2018,ASCE 41,15-237860-CO,"15-237860-CO partial upgrade under review.
Out of plane wall bracing where mezzanine is being removed.",1898,2.0,,Portland Downtown Neighborhood Association,827 SW 2ND AVE PORTLAND OREGON,-122.6754259,45.5169982
897,502-516 SW 3RD,3,UNKNOWN,,,,,,1900,4.0,,Portland Downtown Neighborhood Association,502-516 SW 3RD PORTLAND OREGON,-122.6745974,45.5192939
898,523 SW 3RD,3,UNKNOWN,,,,,,1893,6.0,,Portland Downtown Neighborhood Association,523 SW 3RD PORTLAND OREGON,-122.6752926,45.5191711
899,808 SW 3RD AVE,3,UNKNOWN,,,,,,1911,9.0,Lease/Purchase Non-Profit or Public Body,Portland Downtown Neighborhood Association,808 SW 3RD AVE PORTLAND OREGON,-122.6757058,45.5172532
900,833-837 SW 3RD,3,UNKNOWN,,,,,,1893,5.0,,Portland Downtown Neighborhood Association,833-837 SW 3RD PORTLAND OREGON,-122.6762628,45.5171654
901,920-928 SW 3RD,3,REROOF,Reroof,2013,ASCE 31,13-131346-CO,"TRACS 13-131346-CO ""Reroof and addition of seismic bracing of parapet and diaprhragm strapping.""",1894,4.0,,Portland Downtown Neighborhood Association,920-928 SW 3RD PORTLAND OREGON,-122.6761459,45.5164354
902,1225 SW 6TH,3,PARTIAL,Other,2009,"FEMA 178,Voluntary",04-011509-CO,Wall Anchorage (FEMA 310 level),1913,4.0,,Portland Downtown Neighborhood Association,1225 SW 6TH PORTLAND OREGON,-122.6809586,45.5153678
903,700 SW TAYLOR ST,3,FULL,,2004,UBC,96-002003-CO  03-153928-CO,"TRACS 96-002003-CO ""Structural - only permit: seismic upgrade of building; alterations to 2nd & 3rd floor framing; new elevator shaft.""  03-153928-co ""Seismic upgrade is per phased permit BLD96-01997",1891,5.0,Lease/Purchase Non-Profit or Public Body,Portland Downtown Neighborhood Association,700 SW TAYLOR ST PORTLAND OREGON,-122.6807822,45.51800180000001
904,823-837 SW Naito,3,UNKNOWN,,,,,,1872,1.0,,Portland Downtown Neighborhood Association,823-837 SW Naito PORTLAND OREGON,-122.6734059,45.5164783
905,210-218 SW MORRISON,3,PARTIAL,Other,2005,Voluntary,05-122819-CO,"TRACS 05-122819-CO ""Voluntary selective seismic improvement to building."" Anchor the bases of the 1984 concrete frames to the 1984 basement wall. ",1934,4.0,,Portland Downtown Neighborhood Association,210-218 SW MORRISON PORTLAND OREGON,-122.6749492,45.517867
906,910 SW PARK AVE,3,UNKNOWN,,,,,,1909,5.0,Cop Low Income Rental Housing,Portland Downtown Neighborhood Association,910 SW PARK AVE PORTLAND OREGON,-122.6812572,45.518005
907,1126 SW PARK,2,PARTIAL,Other,1997,Voluntary,97-000720-CO,"TRACS 97-000720-CO ""seismic upgrade roof trusses."" Stiffen the trusses; epoxy anchors, structural steel",1891,2.0,"Church, Religious Organizations",Portland Downtown Neighborhood Association,1126 SW PARK PORTLAND OREGON,-122.68201,45.516411
908,811 SW SALMON,3,PARTIAL,Other,2011,Voluntary,05-153446-CO/08-127126-CO/11-166540-CO,"05- Voluntary. NE diaph att at 3rd. FEMA 356 forces.
08 - Voluntary no struct review
11-Voluntary NE corner single floor",1910,5.0,,Portland Downtown Neighborhood Association,811 SW SALMON PORTLAND OREGON,-122.6818164,45.5178051
909,831-837 SW 2ND AVE,3,UNKNOWN,,,,,,1888,3.0,,Portland Downtown Neighborhood Association,831-837 SW 2ND AVE PORTLAND OREGON,-122.675498,45.5168791
910,65 SW YAMHILL,3,UNKNOWN,,,,,,1885,4.0,Lease/Purchase Non-Profit or Public Body,Portland Downtown Neighborhood Association,65 SW YAMHILL PORTLAND OREGON,-122.6734343,45.5170658
911,122-126 SW YAMHILL,3,UNKNOWN,,,,,,1885,2.0,,Portland Downtown Neighborhood Association,122-126 SW YAMHILL PORTLAND OREGON,-122.67453,45.51709100000001
912,815 SW 2ND AVE,3,UNKNOWN,,,,,,1909,6.0,,Portland Downtown Neighborhood Association,815 SW 2ND AVE PORTLAND OREGON,-122.6751547,45.5171299
913,102-104 SE ALDER,3,UNKNOWN,,,,,,1915,2.0,,Buckman Community Association,102-104 SE ALDER PORTLAND OREGON,-122.6643437,45.517607
914,109 SE ALDER ST,3,UNKNOWN,,,,,,1912,5.0,,Buckman Community Association,109 SE ALDER ST PORTLAND OREGON,-122.6644457,45.5181964
915,128-132 SE ALDER,3,UNKNOWN,,,,,,1915,2.0,,Buckman Community Association,128-132 SE ALDER PORTLAND OREGON,-122.6639832,45.5176869
916,66 SE MORRISON ST ,3,UNKNOWN,,,,,,1909,2.0,,Buckman Community Association,66 SE MORRISON ST  PORTLAND OREGON,-122.6652092,45.5168011
917,839 SE 3RD AVE ,3,UNKNOWN,,,,,,1908,4.0,,Buckman Community Association,839 SE 3RD AVE  PORTLAND OREGON,-122.663283,45.516849
918,215 SE MORRISON ST ,3,UNKNOWN,,,,,,1911,8.0,Historic Property 15 Yr,Buckman Community Association,215 SE MORRISON ST  PORTLAND OREGON,-122.6633973,45.5177105
919,301 SE MORRISON,3,UNKNOWN,,,,,,1905,3.0,,Buckman Community Association,301 SE MORRISON PORTLAND OREGON,-122.6626573,45.5173202
920,79 SE TAYLOR,3,PARTIAL,Other,1992,"UBC,Voluntary",90-105464-CO,Zone 2B forces,1912,4.0,Alternative Energy,Buckman Community Association,79 SE TAYLOR PORTLAND OREGON,-122.6651713,45.515334
921,105 SE TAYLOR,3,FULL,,2015,ASCE 31,13-172847-CO,Change of occupancy,1908,3.0,,Buckman Community Association,105 SE TAYLOR PORTLAND OREGON,-122.6645349,45.515297
922,1204-1216 SE WATER,3,UNKNOWN,,,,,,1920,1.0,,Buckman Community Association,1204-1216 SE WATER PORTLAND OREGON,-122.6654744,45.514005
923,1320 SE WATER,3,UNKNOWN,,,,,,1966,1.0,,Buckman Community Association,1320 SE WATER PORTLAND OREGON,-122.6655858,45.5133213
924,1320 SE WATER,3,UNKNOWN,,,,,,1966,2.0,,Buckman Community Association,1320 SE WATER PORTLAND OREGON,-122.6655858,45.5133213
925,81 SE YAMHILL,3,REROOF,Reroof,2015,ASCE 31,14-202010-CO ,URM reroof,1908,3.0,,Buckman Community Association,81 SE YAMHILL PORTLAND OREGON,-122.6650653,45.5160254
926,800 SE 10TH,3,UNKNOWN,,,,,,1906,2.0,"Literary, Benevolent, Charitable Organizations",Buckman Community Association,800 SE 10TH PORTLAND OREGON,-122.6554554,45.5167423
927,711 SE 11TH,3,UNKNOWN,,,,,,1912,5.0,,Buckman Community Association,711 SE 11TH PORTLAND OREGON,-122.6549279,45.5176303
928,1408 SE 12TH,3,UNKNOWN,,,,,,1954,1.0,,Buckman Community Association,1408 SE 12TH PORTLAND OREGON,-122.6534103,45.5127137
929,526 SE 6TH,3,UNKNOWN,,,,,,1926,1.0,,Buckman Community Association,526 SE 6TH PORTLAND OREGON,-122.6594366,45.5189623
930,726 SE 6TH,3,FULL,,2013,IBC 2009,11-130100-CO / 13-11633-CO,"Full upgrade 2013, roof tie 2011 permit.",1921,1.0,,Buckman Community Association,726 SE 6TH PORTLAND OREGON,-122.6593994,45.51758830000001
931,734 SE 7TH,4,UNKNOWN,,,,,,1935,1.0,,Buckman Community Association,734 SE 7TH PORTLAND OREGON,-122.6584194,45.51739509999999
932,1310-1316 SE 7TH,3,UNKNOWN,,,,,,1950,1.0,,Buckman Community Association,1310-1316 SE 7TH PORTLAND OREGON,-122.6583897,45.5134343
933,1018 SE 8TH,3,UNKNOWN,,,,,,1906,1.0,,Buckman Community Association,1018 SE 8TH PORTLAND OREGON,-122.6574519,45.5155068
934,1416 SE 8TH,3,UNKNOWN,,,,,,1941,1.0,,Buckman Community Association,1416 SE 8TH PORTLAND OREGON,-122.6574628,45.512632
935,622-626 SE ALDER,3,UNKNOWN,,,,,,1900,2.0,,Buckman Community Association,622-626 SE ALDER PORTLAND OREGON,-122.659156,45.51784079999999
936,1110 SE ALDER,3,UNKNOWN,,,,,,1912,3.0,,Buckman Community Association,1110 SE ALDER PORTLAND OREGON,-122.6543506,45.5177331
937,939 SE BELMONT,3,UNKNOWN,,,,,,1948,1.0,,Buckman Community Association,939 SE BELMONT PORTLAND OREGON,-122.6559875,45.5167978
938,1305 SE BELMONT,3,UNKNOWN,,,,,,1888,1.0,,Buckman Community Association,1305 SE BELMONT PORTLAND OREGON,-122.6523981,45.5166455
939,509 SE GRAND,3,UNKNOWN,,,,17-246369-CO,change of occupancy,1906,4.0,,Buckman Community Association,509 SE GRAND PORTLAND OREGON,-122.6610542,45.5192011
940,520-526 SE GRAND,3,UNKNOWN,,,,,,1909,3.0,"Church, Religious Organizations",Buckman Community Association,520-526 SE GRAND PORTLAND OREGON,-122.6604015,45.51894009999999
941,532-538 SE GRAND,3,REROOF,Reroof,2005,UBC,04-035063-CO,,1891,3.0,Lease/Purchase Non-Profit or Public Body,Buckman Community Association,532-538 SE GRAND PORTLAND OREGON,-122.6603829,45.5188029
942,701-707 SE GRAND,3,PARTIAL,Other,2006,Voluntary,02-108770-CO,Voluntary and partial not triggered.  Summary in plans,1891,2.0,"Literary, Benevolent, Charitable Organizations",Buckman Community Association,701-707 SE GRAND PORTLAND OREGON,-122.6610723,45.5177945
943,702-710 SE GRAND,3,UNKNOWN,,,,,,1907,2.0,,Buckman Community Association,702-710 SE GRAND PORTLAND OREGON,-122.6604514,45.5178133
944,711-719 SE GRAND,3,UNKNOWN,,,,,,1892,3.0,Historic Property 15 Yr,Buckman Community Association,711-719 SE GRAND PORTLAND OREGON,-122.6610732,45.5176574
945,716 SE GRAND,3,UNKNOWN,,,,,,1904,2.0,,Buckman Community Association,716 SE GRAND PORTLAND OREGON,-122.6604908,45.5176558
946,721-727 SE GRAND AVE,3,UNKNOWN,,,,,,1896,2.0,,Buckman Community Association,721-727 SE GRAND AVE PORTLAND OREGON,-122.6610741,45.517512
947,1006 SE GRAND (A),3,UNKNOWN,,,,,,1907,3.0,Lease/Purchase Non-Profit or Public Body,Buckman Community Association,1006 SE GRAND (A) PORTLAND OREGON,-122.6603517,45.5155843
948,1108 SE GRAND,3,UNKNOWN,Unknown,1993,Voluntary,93-000236-CO,"TRACS 93-000236-CO ""Stuctural seismic work."" - Zone 2B phased.",1902,4.0,,Buckman Community Association,1108 SE GRAND PORTLAND OREGON,-122.6605484,45.5149037
949,727 SE HAWTHORNE,3,UNKNOWN,,,,,,1919,1.0,,Buckman Community Association,727 SE HAWTHORNE PORTLAND OREGON,-122.6580543,45.5124377
950,1021-1025 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1942,1.0,,Buckman Community Association,1021-1025 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6550023,45.5124425
951,710 SE MADISON,3,UNKNOWN,,,,,,1920,1.0,,Buckman Community Association,710 SE MADISON PORTLAND OREGON,-122.6584142,45.5125955
952,611 SE MAIN,3,UNKNOWN,,,,,,1943,1.0,,Buckman Community Association,611 SE MAIN PORTLAND OREGON,-122.6592441,45.51402179999999
953,611-615 SE MAIN ST,3,UNKNOWN,,,,,,1914,2.0,,Buckman Community Association,611-615 SE MAIN ST PORTLAND OREGON,-122.6592441,45.5140131
954,1001-1015 SE MAIN,3,UNKNOWN,,,,,,1926,1.0,,Buckman Community Association,1001-1015 SE MAIN PORTLAND OREGON,-122.6553829,45.51386309999999
955,511-517 SE MORRISON,3,UNKNOWN,,,,,,1919,1.0,Lease/Purchase Non-Profit or Public Body,Buckman Community Association,511-517 SE MORRISON PORTLAND OREGON,-122.6604112,45.5174618
956,519-535 SE MORRISON ST,3,REROOF,Reroof,2011,ASCE 31,09-100385-CO,Voluntary roof ties and parapet bracing.,1911,4.0,Cop Low Income Rental Housing,Buckman Community Association,519-535 SE MORRISON ST PORTLAND OREGON,-122.6600406,45.5174606
957,621-635 SE MORRISON,3,UNKNOWN,,,,,,1909,3.0,,Buckman Community Association,621-635 SE MORRISON PORTLAND OREGON,-122.6590261,45.5174737
958,925 SE MORRISON,3,UNKNOWN,,,,,,1946,1.0,,Buckman Community Association,925 SE MORRISON PORTLAND OREGON,-122.656,45.5174485
959,1025 SE MORRISON ST,3,UNKNOWN,,,,,,1949,1.0,,Buckman Community Association,1025 SE MORRISON ST PORTLAND OREGON,-122.6549989,45.5173816
960,1120 SE MORRISON (A & B),3,UNKNOWN,,,,,,1906,1.0,,Buckman Community Association,1120 SE MORRISON (A & B) PORTLAND OREGON,-122.6542586,45.5167765
961,1230 SE MORRISON ST,3,PARTIAL,Other,1998,FEMA 178,86-112759-CO,"Parapet bracing, and diaphragm attachment to walls at all levels.  Unclear as to what design standard was used.",1913,5.0,Cop Low Income Rental Housing,Buckman Community Association,1230 SE MORRISON ST PORTLAND OREGON,-122.6528285,45.5169881
962,910 SE STARK,3,UNKNOWN,,,,,,1950,1.0,,Buckman Community Association,910 SE STARK PORTLAND OREGON,-122.6564625,45.5191315
963,1134 SE STARK,3,UNKNOWN,,,,,,1952,1.0,,Buckman Community Association,1134 SE STARK PORTLAND OREGON,-122.6543882,45.5192003
964,609 SE TAYLOR,3,UNKNOWN,,,,,,1927,4.0,,Buckman Community Association,609 SE TAYLOR PORTLAND OREGON,-122.6594652,45.5153028
965,631 SE TAYLOR,3,UNKNOWN,,,,,,1910,3.0,Cop Low Income Rental Housing,Buckman Community Association,631 SE TAYLOR PORTLAND OREGON,-122.659083,45.5152307
966,630 SE YAMHILL,3,UNKNOWN,,,,,,1913,3.0,,Buckman Community Association,630 SE YAMHILL PORTLAND OREGON,-122.6590106,45.5156442
967,1235 SE YAMHILL,3,UNKNOWN,,,,,,1909,4.0,,Buckman Community Association,1235 SE YAMHILL PORTLAND OREGON,-122.6528564,45.5159314
968,725 SE 16TH,4,UNKNOWN,,,,,,1934,1.0,,Buckman Community Association,725 SE 16TH PORTLAND OREGON,-122.6497813,45.5175878
969,904 SE 20TH,3,UNKNOWN,,,,,,1923,3.0,,Buckman Community Association,904 SE 20TH PORTLAND OREGON,-122.6453483,45.5163232
970,1137 SE 20TH,2,UNKNOWN,,,,,,1909,3.0,"Church, Religious Organizations",Buckman Community Association,1137 SE 20TH PORTLAND OREGON,-122.6459594,45.5145047
971,1210 SE 20TH,3,UNKNOWN,,,,,,1928,3.0,,Buckman Community Association,1210 SE 20TH PORTLAND OREGON,-122.6453621,45.5140386
972,1611 SE BELMONT,3,UNKNOWN,,,,,,1927,3.0,,Buckman Community Association,1611 SE BELMONT PORTLAND OREGON,-122.6492732,45.5166479
973,1529 SE HAWTHORNE,3,UNKNOWN,,,,,,1923,3.0,,Buckman Community Association,1529 SE HAWTHORNE PORTLAND OREGON,-122.6499365,45.5124091
974,1809 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1924,3.0,,Buckman Community Association,1809 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6473744,45.5124287
975,1831 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1924,3.0,,Buckman Community Association,1831 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6467858,45.5124118
976,2051 SE HAWTHORNE,3,UNKNOWN,,,,,15-266767-CO under application for the last 6 weeks.,1906,1.0,,Buckman Community Association,2051 SE HAWTHORNE PORTLAND OREGON,-122.6444944,45.512283
977,1436 SE STARK,3,UNKNOWN,,,,,,1927,3.0,,Buckman Community Association,1436 SE STARK PORTLAND OREGON,-122.6508298,45.5191897
978,1925 SE TAYLOR,3,UNKNOWN,,,,,,1925,1.0,Cities and Towns,Buckman Community Association,1925 SE TAYLOR PORTLAND OREGON,-122.6478223,45.5156541
979,816 SE 29TH,3,UNKNOWN,,,,,,1929,3.0,,Sunnyside Neighborhood Association,816 SE 29TH PORTLAND OREGON,-122.6357907,45.51685699999999
980,824 SE 30TH,3,UNKNOWN,,,,,,1914,2.0,,Sunnyside Neighborhood Association,824 SE 30TH PORTLAND OREGON,-122.6345387,45.5167648
981,2934 SE ALDER,3,UNKNOWN,,,,,,1928,3.0,,Sunnyside Neighborhood Association,2934 SE ALDER PORTLAND OREGON,-122.6352886,45.5176545
982,3127-3129 SE BELMONT,4,UNKNOWN,,,,,,1887,1.0,,Sunnyside Neighborhood Association,3127-3129 SE BELMONT PORTLAND OREGON,-122.6330096,45.5166753
983,3279 SE HAWTHORNE,3,UNKNOWN,,,,,,1910,2.0,,Sunnyside Neighborhood Association,3279 SE HAWTHORNE PORTLAND OREGON,-122.631041,45.512236
984,3210 SE TAYLOR,2,UNKNOWN,,,,,,1905,2.0,"Church, Religious Organizations",Sunnyside Neighborhood Association,3210 SE TAYLOR PORTLAND OREGON,-122.6320757,45.5148419
985,1017 SE 34TH,3,UNKNOWN,,,,,,1927,1.0,Alternative Energy,Sunnyside Neighborhood Association,1017 SE 34TH PORTLAND OREGON,-122.6298595,45.51540749999999
986,900 SE 35TH,3,UNKNOWN,,,,,,1913,2.0,Cities and Towns,Sunnyside Neighborhood Association,900 SE 35TH PORTLAND OREGON,-122.6279094,45.5163193
987,910 SE 37TH AVE,3,UNKNOWN,,,,,,1912,4.0,,Sunnyside Neighborhood Association,910 SE 37TH AVE PORTLAND OREGON,-122.6256489,45.51624169999999
988,1420 SE 37TH,3,FULL,,2012,ASCE 31,,change of occupancy trigger,1911,1.0,,Sunnyside Neighborhood Association,1420 SE 37TH PORTLAND OREGON,-122.6256337,45.5124674
989,804 SE CESAR E CHAVEZ BLVD,3,UNKNOWN,,,,,,1917,3.0,Cop Low Income Rental Housing,Sunnyside Neighborhood Association,804 SE CESAR E CHAVEZ BLVD PORTLAND OREGON,-122.6226851,45.5170258
990,816-818 SE CESAR E CHAVEZ BLVD,3,UNKNOWN,,,,,,1911,2.0,,Sunnyside Neighborhood Association,816-818 SE CESAR E CHAVEZ BLVD PORTLAND OREGON,-122.6227039,45.51678860000001
991,3450 SE ALDER ST,3,FULL,,2014,IBC 2009,12-205127-RS,Warehouse converted to townhomes.  Full upgrade.  3 other permits associated with other units.,1921,1.0,,Sunnyside Neighborhood Association,3450 SE ALDER ST PORTLAND OREGON,-122.6286024,45.5177149
992,3320 SE BELMONT,3,UNKNOWN,,,,,,1902,2.0,,Sunnyside Neighborhood Association,3320 SE BELMONT PORTLAND OREGON,-122.6304933,45.5163036
993,3354-3356 SE BELMONT,3,UNKNOWN,,,,,,1902,2.0,,Sunnyside Neighborhood Association,3354-3356 SE BELMONT PORTLAND OREGON,-122.6297541,45.5162511
994,3433-3451 SE BELMONT ST,3,UNKNOWN,,,,,,1912,2.0,,Sunnyside Neighborhood Association,3433-3451 SE BELMONT ST PORTLAND OREGON,-122.6285496,45.516669
995,3536 SE BELMONT ST,4,UNKNOWN,,,,,,1949,1.0,,Sunnyside Neighborhood Association,3536 SE BELMONT ST PORTLAND OREGON,-122.6273742,45.5162749
996,4011-4017 SE BELMONT,3,UNKNOWN,,,,,,1927,1.0,,Sunnyside Neighborhood Association,4011-4017 SE BELMONT PORTLAND OREGON,-122.6213635,45.5167568
997,3953 SE HAWHTORNE,3,UNKNOWN,,,,,,1926,1.0,,Sunnyside Neighborhood Association,3953 SE HAWHTORNE PORTLAND OREGON,-122.6217747,45.5122339
998,3545-3553 SE HAWTHORNE,3,UNKNOWN,,,,,,1940,1.0,,Sunnyside Neighborhood Association,3545-3553 SE HAWTHORNE PORTLAND OREGON,-122.6276233,45.5123402
999,4025 SE HAWTHORNE,3,UNKNOWN,,,,,,1925,3.0,,Sunnyside Neighborhood Association,4025 SE HAWTHORNE PORTLAND OREGON,-122.6208247,45.5123633
1000,1122 SE 41ST,3,UNKNOWN,,,,,,1924,1.0,"Church, Religious Organizations",Sunnyside Neighborhood Association,1122 SE 41ST PORTLAND OREGON,-122.619884,45.514483
1001,4263 SE BELMONT,3,UNKNOWN,,,,,,1927,3.0,,Sunnyside Neighborhood Association,4263 SE BELMONT PORTLAND OREGON,-122.6181966,45.5167572
1002,4914 SE BELMONT,3,UNKNOWN,,,UBC,99-129422-CO,"Full upgrade due to change of occupancy.  

Not finalled",1951,2.0,"Literary, Benevolent, Charitable Organizations",Mt Tabor Neighborhood Association,4914 SE BELMONT PORTLAND OREGON,-122.6122814,45.5163697
1003,4300-4316 SE HAWTHORNE,3,UNKNOWN,,,,,,1952,1.0,,Richmond Neighborhood Association,4300-4316 SE HAWTHORNE PORTLAND OREGON,-122.6179589,45.5118499
1004,4526-4538 SE HAWTHORNE,3,UNKNOWN,,,,,,1941,1.0,,Richmond Neighborhood Association,4526-4538 SE HAWTHORNE PORTLAND OREGON,-122.6153988,45.51181589999999
1005,4601 SE HAWTHORNE,3,UNKNOWN,,,,,,1926,1.0,,Sunnyside Neighborhood Association,4601 SE HAWTHORNE PORTLAND OREGON,-122.6150203,45.5122283
1006,4635 SE HAWTHORNE,3,UNKNOWN,,,,,,1926,1.0,Alternative Energy,Sunnyside Neighborhood Association,4635 SE HAWTHORNE PORTLAND OREGON,-122.6143442,45.5121981
1007,4716-4720 SE HAWTHORNE,4,UNKNOWN,,,,,,1941,1.0,,Richmond Neighborhood Association,4716-4720 SE HAWTHORNE PORTLAND OREGON,-122.6137147,45.5118573
1008,5050 SE STARK ST,3,UNKNOWN,,,,,,1955,1.0,,Mt Tabor Neighborhood Association,5050 SE STARK ST PORTLAND OREGON,-122.6110217,45.5188427
